Participant,Practice,Block,Trial,semantic,gestures,congruent,stimulus,mouse
7,false,160,3,2,3,0,c1,null
7,true,0,0,2,1,0,c1,right
7,false,161,0,2,1,0,g1,null
7,false,161,1,2,1,0,c1,null
7,false,161,2,2,1,0,g2,null
7,false,161,3,2,1,0,c2,null
7,false,162,0,2,1,0,g1,null
7,false,162,1,2,1,0,c2,null
7,false,162,2,2,1,0,g2,null
7,false,162,3,2,1,0,c1,null
7,false,163,0,2,1,0,c1,null
7,false,163,1,2,1,0,g1,null
7,false,163,2,2,1,0,c2,null
7,false,163,3,2,1,0,g2,null
7,false,164,0,2,1,0,c1,null
7,false,164,1,2,1,0,g1,null
7,false,164,2,2,1,0,g2,null
7,false,164,3,2,1,0,c2,null
7,false,165,0,2,1,0,c1,null
7,false,165,1,2,1,0,g2,null
7,false,165,2,2,1,0,c2,null
7,false,165,3,2,1,0,g1,null
7,false,166,0,2,1,0,c2,null
7,false,166,1,2,1,0,c1,null
7,false,166,2,2,1,0,g1,null
7,false,166,3,2,1,0,g2,null
7,false,167,0,2,1,0,c2,null
7,false,167,1,2,1,0,g1,null
7,false,167,2,2,1,0,g2,null
7,false,167,3,2,1,0,c1,null
7,false,168,0,2,1,0,g2,null
7,false,168,1,2,1,0,g1,null
7,false,168,2,2,1,0,c2,null
7,false,168,3,2,1,0,c1,null
7,false,169,0,2,1,0,c1,null
7,false,169,1,2,1,0,g2,null
7,false,169,2,2,1,0,c2,null
7,false,169,3,2,1,0,g1,null
7,false,170,0,2,1,0,c2,null
7,false,170,1,2,1,0,g1,null
7,false,170,2,2,1,0,g2,null
7,false,170,3,2,1,0,c1,null
7,true,0,0,2,1,1,g1,right
7,false,171,0,2,1,1,c2,null
7,false,171,1,2,1,1,g2,null
7,false,171,2,2,1,1,c1,null
7,false,171,3,2,1,1,g1,null
7,false,172,0,2,1,1,c1,null
7,false,172,1,2,1,1,g1,null
7,false,172,2,2,1,1,c2,null
7,false,172,3,2,1,1,g2,null
7,false,173,0,2,1,1,c2,null
7,false,173,1,2,1,1,g1,null
7,false,173,2,2,1,1,c1,null
7,false,173,3,2,1,1,g2,null
7,false,174,0,2,1,1,c2,null
7,false,174,1,2,1,1,g1,null
7,false,174,2,2,1,1,c1,null
7,false,174,3,2,1,1,g2,null
7,false,175,0,2,1,1,g1,null
7,false,175,1,2,1,1,g2,null
7,false,175,2,2,1,1,c2,null
7,false,175,3,2,1,1,c1,null
7,false,176,0,2,1,1,c2,null
7,false,176,1,2,1,1,g2,null
7,false,176,2,2,1,1,c1,null
7,false,176,3,2,1,1,g1,null
7,false,177,0,2,1,1,c1,null
7,false,177,1,2,1,1,c2,null
7,false,177,2,2,1,1,g2,null
7,false,177,3,2,1,1,g1,null
7,false,178,0,2,1,1,g2,null
7,false,178,1,2,1,1,c1,null
7,false,178,2,2,1,1,g1,null
7,false,178,3,2,1,1,c2,null
7,false,179,0,2,1,1,c2,null
7,false,179,1,2,1,1,c1,null
7,false,179,2,2,1,1,g1,null
7,false,179,3,2,1,1,g2,null
7,false,180,0,2,1,1,g1,null
7,false,180,1,2,1,1,g2,null
7,false,180,2,2,1,1,c2,null
7,false,180,3,2,1,1,c1,null
8,true,0,0,1,3,1,c1,right
8,false,1,0,1,3,1,g1,null
8,false,1,1,1,3,1,c2,null
8,false,1,2,1,3,1,c1,null
8,false,1,3,1,3,1,g2,null
8,false,2,0,1,3,1,g2,null
8,false,2,1,1,3,1,g1,null
8,false,2,2,1,3,1,c1,null
8,false,2,3,1,3,1,c2,null
8,false,3,0,1,3,1,c1,null
8,false,3,1,1,3,1,g1,null
8,false,3,2,1,3,1,c2,null
8,false,3,3,1,3,1,g2,null
8,false,4,0,1,3,1,g2,null
8,false,4,1,1,3,1,c1,null
8,false,4,2,1,3,1,g1,null
8,false,4,3,1,3,1,c2,null
8,false,5,0,1,3,1,g1,null
8,false,5,1,1,3,1,g2,null
8,false,5,2,1,3,1,c2,null
8,false,5,3,1,3,1,c1,null
8,false,6,0,1,3,1,c1,null
8,false,6,1,1,3,1,g2,null
8,false,6,2,1,3,1,g1,null
8,false,6,3,1,3,1,c2,null
8,false,7,0,1,3,1,g1,null
8,false,7,1,1,3,1,g2,null
8,false,7,2,1,3,1,c1,null
8,false,7,3,1,3,1,c2,null
8,false,8,0,1,3,1,g2,null
8,false,8,1,1,3,1,c2,null
8,false,8,2,1,3,1,c1,null
8,false,8,3,1,3,1,g1,null
8,false,9,0,1,3,1,c1,null
8,false,9,1,1,3,1,g2,null
8,false,9,2,1,3,1,c2,null
8,false,9,3,1,3,1,g1,null
8,false,10,0,1,3,1,c1,null
8,false,10,1,1,3,1,g1,null
8,false,10,2,1,3,1,g2,null
8,false,10,3,1,3,1,c2,null
8,true,0,0,1,3,0,c2,right
8,false,11,0,1,3,0,c2,null
8,false,11,1,1,3,0,g2,null
8,false,11,2,1,3,0,c1,null
8,false,11,3,1,3,0,g1,null
8,false,12,0,1,3,0,c2,null
8,false,12,1,1,3,0,g1,null
8,false,12,2,1,3,0,c1,null
8,false,12,3,1,3,0,g2,null
8,false,13,0,1,3,0,c1,null
8,false,13,1,1,3,0,c2,null
8,false,13,2,1,3,0,g1,null
8,false,13,3,1,3,0,g2,null
8,false,14,0,1,3,0,g2,null
8,false,14,1,1,3,0,c2,null
8,false,14,2,1,3,0,c1,null
8,false,14,3,1,3,0,g1,null
8,false,15,0,1,3,0,c1,null
8,false,15,1,1,3,0,c2,null
8,false,15,2,1,3,0,g1,null
8,false,15,3,1,3,0,g2,null
8,false,16,0,1,3,0,c2,null
8,false,16,1,1,3,0,g2,null
8,false,16,2,1,3,0,c1,null
8,false,16,3,1,3,0,g1,null
8,false,17,0,1,3,0,g1,null
8,false,17,1,1,3,0,c1,null
8,false,17,2,1,3,0,c2,null
8,false,17,3,1,3,0,g2,null
8,false,18,0,1,3,0,g1,null
8,false,18,1,1,3,0,c1,null
8,false,18,2,1,3,0,g2,null
8,false,18,3,1,3,0,c2,null
8,false,19,0,1,3,0,g1,null
8,false,19,1,1,3,0,g2,null
8,false,19,2,1,3,0,c2,null
8,false,19,3,1,3,0,c1,null
8,false,20,0,1,3,0,c1,null
8,false,20,1,1,3,0,g1,null
8,false,20,2,1,3,0,c2,null
8,false,20,3,1,3,0,g2,null
8,true,0,0,1,1,0,c1,right
8,false,21,0,1,1,0,c2,null
8,false,21,1,1,1,0,g1,null
8,false,21,2,1,1,0,g2,null
8,false,21,3,1,1,0,c1,null
8,false,22,0,1,1,0,g1,null
8,false,22,1,1,1,0,c1,null
8,false,22,2,1,1,0,c2,null
8,false,22,3,1,1,0,g2,null
8,false,23,0,1,1,0,g1,null
8,false,23,1,1,1,0,c2,null
8,false,23,2,1,1,0,g2,null
8,false,23,3,1,1,0,c1,null
8,false,24,0,1,1,0,g2,null
8,false,24,1,1,1,0,c1,null
8,false,24,2,1,1,0,g1,null
8,false,24,3,1,1,0,c2,null
8,false,25,0,1,1,0,g1,null
8,false,25,1,1,1,0,c1,null
8,false,25,2,1,1,0,c2,null
8,false,25,3,1,1,0,g2,null
8,false,26,0,1,1,0,c1,null
8,false,26,1,1,1,0,g2,null
8,false,26,2,1,1,0,g1,null
8,false,26,3,1,1,0,c2,null
8,false,27,0,1,1,0,g1,null
8,false,27,1,1,1,0,c1,null
8,false,27,2,1,1,0,c2,null
8,false,27,3,1,1,0,g2,null
8,false,28,0,1,1,0,g2,null
8,false,28,1,1,1,0,g1,null
8,false,28,2,1,1,0,c1,null
8,false,28,3,1,1,0,c2,null
8,false,29,0,1,1,0,g1,null
8,false,29,1,1,1,0,c1,null
8,false,29,2,1,1,0,g2,null
8,false,29,3,1,1,0,c2,null
8,false,30,0,1,1,0,g1,null
8,false,30,1,1,1,0,g2,null
8,false,30,2,1,1,0,c1,null
8,false,30,3,1,1,0,c2,null
8,true,0,0,1,1,1,g2,right
8,false,31,0,1,1,1,c2,null
8,false,31,1,1,1,1,g2,null
8,false,31,2,1,1,1,g1,null
8,false,31,3,1,1,1,c1,null
8,false,32,0,1,1,1,c1,null
8,false,32,1,1,1,1,g1,null
8,false,32,2,1,1,1,c2,null
8,false,32,3,1,1,1,g2,null
8,false,33,0,1,1,1,c1,null
8,false,33,1,1,1,1,g2,null
8,false,33,2,1,1,1,c2,null
8,false,33,3,1,1,1,g1,null
8,false,34,0,1,1,1,c1,null
8,false,34,1,1,1,1,g2,null
8,false,34,2,1,1,1,g1,null
8,false,34,3,1,1,1,c2,null
8,false,35,0,1,1,1,c1,null
8,false,35,1,1,1,1,g2,null
8,false,35,2,1,1,1,c2,null
8,false,35,3,1,1,1,g1,null
8,false,36,0,1,1,1,g2,null
8,false,36,1,1,1,1,g1,null
8,false,36,2,1,1,1,c2,null
8,false,36,3,1,1,1,c1,null
8,false,37,0,1,1,1,g2,null
8,false,37,1,1,1,1,c1,null
8,false,37,2,1,1,1,c2,null
8,false,37,3,1,1,1,g1,null
8,false,38,0,1,1,1,g2,null
8,false,38,1,1,1,1,c1,null
8,false,38,2,1,1,1,c2,null
8,false,38,3,1,1,1,g1,null
8,false,39,0,1,1,1,c1,null
8,false,39,1,1,1,1,g2,null
8,false,39,2,1,1,1,g1,null
8,false,39,3,1,1,1,c2,null
8,false,40,0,1,1,1,g1,null
8,false,40,1,1,1,1,g2,null
8,false,40,2,1,1,1,c2,null
8,false,40,3,1,1,1,c1,null
8,true,0,0,1,2,1,c2,right
8,false,41,0,1,2,1,g2,null
8,false,41,1,1,2,1,c1,null
8,false,41,2,1,2,1,g1,null
8,false,41,3,1,2,1,c2,null
8,false,42,0,1,2,1,g1,null
8,false,42,1,1,2,1,c2,null
8,false,42,2,1,2,1,c1,null
8,false,42,3,1,2,1,g2,null
8,false,43,0,1,2,1,c1,null
8,false,43,1,1,2,1,g1,null
8,false,43,2,1,2,1,g2,null
8,false,43,3,1,2,1,c2,null
8,false,44,0,1,2,1,g1,null
8,false,44,1,1,2,1,c1,null
8,false,44,2,1,2,1,g2,null
8,false,44,3,1,2,1,c2,null
8,false,45,0,1,2,1,c2,null
8,false,45,1,1,2,1,g2,null
8,false,45,2,1,2,1,g1,null
8,false,45,3,1,2,1,c1,null
8,false,46,0,1,2,1,g2,null
8,false,46,1,1,2,1,g1,null
8,false,46,2,1,2,1,c2,null
8,false,46,3,1,2,1,c1,null
8,false,47,0,1,2,1,c1,null
8,false,47,1,1,2,1,g2,null
8,false,47,2,1,2,1,c2,null
8,false,47,3,1,2,1,g1,null
8,false,48,0,1,2,1,c1,null
8,false,48,1,1,2,1,g2,null
8,false,48,2,1,2,1,g1,null
8,false,48,3,1,2,1,c2,null
8,false,49,0,1,2,1,g2,null
8,false,49,1,1,2,1,c1,null
8,false,49,2,1,2,1,c2,null
8,false,49,3,1,2,1,g1,null
8,false,50,0,1,2,1,c2,null
8,false,50,1,1,2,1,c1,null
8,false,50,2,1,2,1,g2,null
8,false,50,3,1,2,1,g1,null
8,true,0,0,1,2,0,c2,right
8,false,51,0,1,2,0,g1,null
8,false,51,1,1,2,0,g2,null
8,false,51,2,1,2,0,c1,null
8,false,51,3,1,2,0,c2,null
8,false,52,0,1,2,0,g1,null
8,false,52,1,1,2,0,g2,null
8,false,52,2,1,2,0,c1,null
8,false,52,3,1,2,0,c2,null
8,false,53,0,1,2,0,c1,null
8,false,53,1,1,2,0,g1,null
8,false,53,2,1,2,0,g2,null
8,false,53,3,1,2,0,c2,null
8,false,54,0,1,2,0,g1,null
8,false,54,1,1,2,0,g2,null
8,false,54,2,1,2,0,c1,null
8,false,54,3,1,2,0,c2,null
8,false,55,0,1,2,0,c1,null
8,false,55,1,1,2,0,c2,null
8,false,55,2,1,2,0,g2,null
8,false,55,3,1,2,0,g1,null
8,false,56,0,1,2,0,g1,null
8,false,56,1,1,2,0,g2,null
8,false,56,2,1,2,0,c1,null
8,false,56,3,1,2,0,c2,null
8,false,57,0,1,2,0,c1,null
8,false,57,1,1,2,0,c2,null
8,false,57,2,1,2,0,g2,null
8,false,57,3,1,2,0,g1,null
8,false,58,0,1,2,0,c1,null
8,false,58,1,1,2,0,c2,null
8,false,58,2,1,2,0,g1,null
8,false,58,3,1,2,0,g2,null
8,false,59,0,1,2,0,g2,null
8,false,59,1,1,2,0,c1,null
8,false,59,2,1,2,0,c2,null
8,false,59,3,1,2,0,g1,null
8,false,60,0,1,2,0,g2,null
8,false,60,1,1,2,0,c1,null
8,false,60,2,1,2,0,g1,null
8,false,60,3,1,2,0,c2,null
8,true,0,0,2,1,0,g1,left
8,false,61,0,2,1,0,g2,null
8,false,61,1,2,1,0,g1,null
8,false,61,2,2,1,0,c2,null
8,false,61,3,2,1,0,c1,null
8,false,62,0,2,1,0,g1,null
8,false,62,1,2,1,0,c1,null
8,false,62,2,2,1,0,c2,null
8,false,62,3,2,1,0,g2,null
8,false,63,0,2,1,0,c2,null
8,false,63,1,2,1,0,g2,null
8,false,63,2,2,1,0,c1,null
8,false,63,3,2,1,0,g1,null
8,false,64,0,2,1,0,g2,null
8,false,64,1,2,1,0,g1,null
8,false,64,2,2,1,0,c1,null
8,false,64,3,2,1,0,c2,null
8,false,65,0,2,1,0,c2,null
8,false,65,1,2,1,0,g1,null
8,false,65,2,2,1,0,g2,null
8,false,65,3,2,1,0,c1,null
8,false,66,0,2,1,0,c2,null
8,false,66,1,2,1,0,g1,null
8,false,66,2,2,1,0,g2,null
8,false,66,3,2,1,0,c1,null
8,false,67,0,2,1,0,g2,null
8,false,67,1,2,1,0,c1,null
8,false,67,2,2,1,0,g1,null
8,false,67,3,2,1,0,c2,null
8,false,68,0,2,1,0,c1,null
8,false,68,1,2,1,0,g2,null
8,false,68,2,2,1,0,g1,null
8,false,68,3,2,1,0,c2,null
8,false,69,0,2,1,0,c2,null
8,false,69,1,2,1,0,g1,null
8,false,69,2,2,1,0,g2,null
8,false,69,3,2,1,0,c1,null
8,false,70,0,2,1,0,c1,null
8,false,70,1,2,1,0,c2,null
8,false,70,2,2,1,0,g2,null
8,false,70,3,2,1,0,g1,null
8,true,0,0,2,1,1,c1,left
8,false,71,0,2,1,1,c1,null
8,false,71,1,2,1,1,g2,null
8,false,71,2,2,1,1,c2,null
8,false,71,3,2,1,1,g1,null
8,false,72,0,2,1,1,c1,null
8,false,72,1,2,1,1,g2,null
8,false,72,2,2,1,1,c2,null
8,false,72,3,2,1,1,g1,null
8,false,73,0,2,1,1,c2,null
8,false,73,1,2,1,1,g1,null
8,false,73,2,2,1,1,c1,null
8,false,73,3,2,1,1,g2,null
8,false,74,0,2,1,1,g1,null
8,false,74,1,2,1,1,c1,null
8,false,74,2,2,1,1,g2,null
8,false,74,3,2,1,1,c2,null
8,false,75,0,2,1,1,g2,null
8,false,75,1,2,1,1,g1,null
8,false,75,2,2,1,1,c1,null
8,false,75,3,2,1,1,c2,null
8,false,76,0,2,1,1,c2,null
8,false,76,1,2,1,1,g2,null
8,false,76,2,2,1,1,g1,null
8,false,76,3,2,1,1,c1,null
8,false,77,0,2,1,1,c1,null
8,false,77,1,2,1,1,c2,null
8,false,77,2,2,1,1,g1,null
8,false,77,3,2,1,1,g2,null
8,false,78,0,2,1,1,g2,null
8,false,78,1,2,1,1,g1,null
8,false,78,2,2,1,1,c2,null
8,false,78,3,2,1,1,c1,null
8,false,79,0,2,1,1,c2,null
8,false,79,1,2,1,1,g1,null
8,false,79,2,2,1,1,c1,null
8,false,79,3,2,1,1,g2,null
8,false,80,0,2,1,1,c1,null
8,false,80,1,2,1,1,g2,null
8,false,80,2,2,1,1,g1,null
8,false,80,3,2,1,1,c2,null
8,true,0,0,2,2,1,c1,right
8,false,81,0,2,2,1,g1,null
8,false,81,1,2,2,1,c1,null
8,false,81,2,2,2,1,g2,null
8,false,81,3,2,2,1,c2,null
8,false,82,0,2,2,1,c1,null
8,false,82,1,2,2,1,c2,null
8,false,82,2,2,2,1,g1,null
8,false,82,3,2,2,1,g2,null
8,false,83,0,2,2,1,g2,null
8,false,83,1,2,2,1,c1,null
8,false,83,2,2,2,1,g1,null
8,false,83,3,2,2,1,c2,null
8,false,84,0,2,2,1,g1,null
8,false,84,1,2,2,1,g2,null
8,false,84,2,2,2,1,c1,null
8,false,84,3,2,2,1,c2,null
8,false,85,0,2,2,1,g1,null
8,false,85,1,2,2,1,c2,null
8,false,85,2,2,2,1,c1,null
8,false,85,3,2,2,1,g2,null
8,false,86,0,2,2,1,g1,null
8,false,86,1,2,2,1,c1,null
8,false,86,2,2,2,1,g2,null
8,false,86,3,2,2,1,c2,null
8,false,87,0,2,2,1,c1,null
8,false,87,1,2,2,1,g2,null
8,false,87,2,2,2,1,g1,null
8,false,87,3,2,2,1,c2,null
8,false,88,0,2,2,1,c1,null
8,false,88,1,2,2,1,c2,null
8,false,88,2,2,2,1,g2,null
8,false,88,3,2,2,1,g1,null
8,false,89,0,2,2,1,g1,null
8,false,89,1,2,2,1,g2,null
8,false,89,2,2,2,1,c2,null
8,false,89,3,2,2,1,c1,null
8,false,90,0,2,2,1,g1,null
8,false,90,1,2,2,1,c2,null
8,false,90,2,2,2,1,g2,null
8,false,90,3,2,2,1,c1,null
8,true,0,0,2,2,0,g2,right
8,false,91,0,2,2,0,g1,null
8,false,91,1,2,2,0,g2,null
8,false,91,2,2,2,0,c1,null
8,false,91,3,2,2,0,c2,null
8,false,92,0,2,2,0,g1,null
8,false,92,1,2,2,0,g2,null
8,false,92,2,2,2,0,c2,null
8,false,92,3,2,2,0,c1,null
8,false,93,0,2,2,0,g2,null
8,false,93,1,2,2,0,g1,null
8,false,93,2,2,2,0,c1,null
8,false,93,3,2,2,0,c2,null
8,false,94,0,2,2,0,g2,null
8,false,94,1,2,2,0,g1,null
8,false,94,2,2,2,0,c2,null
8,false,94,3,2,2,0,c1,null
8,false,95,0,2,2,0,c2,null
8,false,95,1,2,2,0,g1,null
8,false,95,2,2,2,0,g2,null
8,false,95,3,2,2,0,c1,null
8,false,96,0,2,2,0,g1,null
8,false,96,1,2,2,0,g2,null
8,false,96,2,2,2,0,c1,null
8,false,96,3,2,2,0,c2,null
8,false,97,0,2,2,0,c2,null
8,false,97,1,2,2,0,g1,null
8,false,97,2,2,2,0,g2,null
8,false,97,3,2,2,0,c1,null
8,false,98,0,2,2,0,g1,null
8,false,98,1,2,2,0,c2,null
8,false,98,2,2,2,0,c1,null
8,false,98,3,2,2,0,g2,null
8,false,99,0,2,2,0,c1,null
8,false,99,1,2,2,0,c2,null
8,false,99,2,2,2,0,g1,null
8,false,99,3,2,2,0,g2,null
8,false,100,0,2,2,0,c1,null
8,false,100,1,2,2,0,g1,null
8,false,100,2,2,2,0,g2,null
8,false,100,3,2,2,0,c2,null
8,true,0,0,2,3,0,c2,left
8,false,101,0,2,3,0,g2,null
8,false,101,1,2,3,0,c2,null
8,false,101,2,2,3,0,c1,null
8,false,101,3,2,3,0,g1,null
8,false,102,0,2,3,0,g2,null
8,false,102,1,2,3,0,c2,null
8,false,102,2,2,3,0,c1,null
8,false,102,3,2,3,0,g1,null
8,false,103,0,2,3,0,g2,null
8,false,103,1,2,3,0,c1,null
8,false,103,2,2,3,0,g1,null
8,false,103,3,2,3,0,c2,null
8,false,104,0,2,3,0,g1,null
8,false,104,1,2,3,0,c1,null
8,false,104,2,2,3,0,g2,null
8,false,104,3,2,3,0,c2,null
8,false,105,0,2,3,0,g2,null
8,false,105,1,2,3,0,g1,null
8,false,105,2,2,3,0,c2,null
8,false,105,3,2,3,0,c1,null
8,false,106,0,2,3,0,c2,null
8,false,106,1,2,3,0,c1,null
8,false,106,2,2,3,0,g2,null
8,false,106,3,2,3,0,g1,null
8,false,107,0,2,3,0,c2,null
8,false,107,1,2,3,0,c1,null
8,false,107,2,2,3,0,g2,null
8,false,107,3,2,3,0,g1,null
8,false,108,0,2,3,0,g2,null
8,false,108,1,2,3,0,g1,null
8,false,108,2,2,3,0,c1,null
8,false,108,3,2,3,0,c2,null
8,false,109,0,2,3,0,g2,null
8,false,109,1,2,3,0,c1,null
8,false,109,2,2,3,0,g1,null
8,false,109,3,2,3,0,c2,null
8,false,110,0,2,3,0,g2,null
8,false,110,1,2,3,0,c1,null
8,false,110,2,2,3,0,g1,null
8,false,110,3,2,3,0,c2,null
8,true,0,0,2,3,1,g2,left
8,false,111,0,2,3,1,c1,null
8,false,111,1,2,3,1,g1,null
8,false,111,2,2,3,1,c2,null
8,false,111,3,2,3,1,g2,null
8,false,112,0,2,3,1,c1,null
8,false,112,1,2,3,1,c2,null
8,false,112,2,2,3,1,g1,null
8,false,112,3,2,3,1,g2,null
8,false,113,0,2,3,1,c2,null
8,false,113,1,2,3,1,g2,null
8,false,113,2,2,3,1,g1,null
8,false,113,3,2,3,1,c1,null
8,false,114,0,2,3,1,c1,null
8,false,114,1,2,3,1,g2,null
8,false,114,2,2,3,1,c2,null
8,false,114,3,2,3,1,g1,null
8,false,115,0,2,3,1,g2,null
8,false,115,1,2,3,1,c2,null
8,false,115,2,2,3,1,g1,null
8,false,115,3,2,3,1,c1,null
8,false,116,0,2,3,1,g1,null
8,false,116,1,2,3,1,g2,null
8,false,116,2,2,3,1,c1,null
8,false,116,3,2,3,1,c2,null
8,false,117,0,2,3,1,g1,null
8,false,117,1,2,3,1,c2,null
8,false,117,2,2,3,1,c1,null
8,false,117,3,2,3,1,g2,null
8,false,118,0,2,3,1,g1,null
8,false,118,1,2,3,1,c1,null
8,false,118,2,2,3,1,c2,null
8,false,118,3,2,3,1,g2,null
8,false,119,0,2,3,1,g1,null
8,false,119,1,2,3,1,g2,null
8,false,119,2,2,3,1,c2,null
8,false,119,3,2,3,1,c1,null
8,false,120,0,2,3,1,g2,null
8,false,120,1,2,3,1,c1,null
8,false,120,2,2,3,1,c2,null
8,false,120,3,2,3,1,g1,null
8,true,0,0,3,2,1,c1,left
8,false,121,0,3,2,1,g1,null
8,false,121,1,3,2,1,g2,null
8,false,121,2,3,2,1,c1,null
8,false,121,3,3,2,1,c2,null
8,false,122,0,3,2,1,g1,null
8,false,122,1,3,2,1,g2,null
8,false,122,2,3,2,1,c1,null
8,false,122,3,3,2,1,c2,null
8,false,123,0,3,2,1,g1,null
8,false,123,1,3,2,1,c2,null
8,false,123,2,3,2,1,c1,null
8,false,123,3,3,2,1,g2,null
8,false,124,0,3,2,1,c1,null
8,false,124,1,3,2,1,g1,null
8,false,124,2,3,2,1,g2,null
8,false,124,3,3,2,1,c2,null
8,false,125,0,3,2,1,g1,null
8,false,125,1,3,2,1,c1,null
8,false,125,2,3,2,1,g2,null
8,false,125,3,3,2,1,c2,null
8,false,126,0,3,2,1,c2,null
8,false,126,1,3,2,1,g2,null
8,false,126,2,3,2,1,g1,null
8,false,126,3,3,2,1,c1,null
8,false,127,0,3,2,1,g2,null
8,false,127,1,3,2,1,g1,null
8,false,127,2,3,2,1,c1,null
8,false,127,3,3,2,1,c2,null
8,false,128,0,3,2,1,g1,null
8,false,128,1,3,2,1,c2,null
8,false,128,2,3,2,1,c1,null
8,false,128,3,3,2,1,g2,null
8,false,129,0,3,2,1,c2,null
8,false,129,1,3,2,1,c1,null
8,false,129,2,3,2,1,g2,null
8,false,129,3,3,2,1,g1,null
8,false,130,0,3,2,1,c1,null
8,false,130,1,3,2,1,c2,null
8,false,130,2,3,2,1,g1,null
8,false,130,3,3,2,1,g2,null
8,true,0,0,3,2,0,g2,left
8,false,131,0,3,2,0,c1,null
8,false,131,1,3,2,0,g2,null
8,false,131,2,3,2,0,g1,null
8,false,131,3,3,2,0,c2,null
8,false,132,0,3,2,0,c2,null
8,false,132,1,3,2,0,g2,null
8,false,132,2,3,2,0,g1,null
8,false,132,3,3,2,0,c1,null
8,false,133,0,3,2,0,c2,null
8,false,133,1,3,2,0,g2,null
8,false,133,2,3,2,0,g1,null
8,false,133,3,3,2,0,c1,null
8,false,134,0,3,2,0,c1,null
8,false,134,1,3,2,0,g2,null
8,false,134,2,3,2,0,g1,null
8,false,134,3,3,2,0,c2,null
8,false,135,0,3,2,0,g2,null
8,false,135,1,3,2,0,g1,null
8,false,135,2,3,2,0,c2,null
8,false,135,3,3,2,0,c1,null
8,false,136,0,3,2,0,g2,null
8,false,136,1,3,2,0,c2,null
8,false,136,2,3,2,0,g1,null
8,false,136,3,3,2,0,c1,null
8,false,137,0,3,2,0,g1,null
8,false,137,1,3,2,0,g2,null
8,false,137,2,3,2,0,c2,null
8,false,137,3,3,2,0,c1,null
8,false,138,0,3,2,0,g2,null
8,false,138,1,3,2,0,c2,null
8,false,138,2,3,2,0,g1,null
8,false,138,3,3,2,0,c1,null
8,false,139,0,3,2,0,c1,null
8,false,139,1,3,2,0,c2,null
8,false,139,2,3,2,0,g1,null
8,false,139,3,3,2,0,g2,null
8,false,140,0,3,2,0,g1,null
8,false,140,1,3,2,0,g2,null
8,false,140,2,3,2,0,c2,null
8,false,140,3,3,2,0,c1,null
8,true,0,0,3,3,0,g1,left
8,false,141,0,3,3,0,c2,null
8,false,141,1,3,3,0,g1,null
8,false,141,2,3,3,0,c1,null
8,false,141,3,3,3,0,g2,null
8,false,142,0,3,3,0,g2,null
8,false,142,1,3,3,0,c2,null
8,false,142,2,3,3,0,g1,null
8,false,142,3,3,3,0,c1,null
8,false,143,0,3,3,0,c2,null
8,false,143,1,3,3,0,c1,null
8,false,143,2,3,3,0,g1,null
8,false,143,3,3,3,0,g2,null
8,false,144,0,3,3,0,c1,null
8,false,144,1,3,3,0,g2,null
8,false,144,2,3,3,0,c2,null
8,false,144,3,3,3,0,g1,null
8,false,145,0,3,3,0,g2,null
8,false,145,1,3,3,0,g1,null
8,false,145,2,3,3,0,c2,null
8,false,145,3,3,3,0,c1,null
8,false,146,0,3,3,0,c2,null
8,false,146,1,3,3,0,c1,null
8,false,146,2,3,3,0,g2,null
8,false,146,3,3,3,0,g1,null
8,false,147,0,3,3,0,g2,null
8,false,147,1,3,3,0,g1,null
8,false,147,2,3,3,0,c1,null
8,false,147,3,3,3,0,c2,null
8,false,148,0,3,3,0,g2,null
8,false,148,1,3,3,0,c2,null
8,false,148,2,3,3,0,c1,null
8,false,148,3,3,3,0,g1,null
8,false,149,0,3,3,0,c2,null
8,false,149,1,3,3,0,g1,null
8,false,149,2,3,3,0,c1,null
8,false,149,3,3,3,0,g2,null
8,false,150,0,3,3,0,c1,null
8,false,150,1,3,3,0,c2,null
8,false,150,2,3,3,0,g1,null
8,false,150,3,3,3,0,g2,null
8,true,0,0,3,3,1,g1,right
8,false,151,0,3,3,1,c1,null
8,false,151,1,3,3,1,g1,null
8,false,151,2,3,3,1,g2,null
8,false,151,3,3,3,1,c2,null
8,false,152,0,3,3,1,g2,null
8,false,152,1,3,3,1,c2,null
8,false,152,2,3,3,1,g1,null
8,false,152,3,3,3,1,c1,null
8,false,153,0,3,3,1,g2,null
8,false,153,1,3,3,1,c2,null
8,false,153,2,3,3,1,g1,null
8,false,153,3,3,3,1,c1,null
8,false,154,0,3,3,1,g1,null
8,false,154,1,3,3,1,c1,null
8,false,154,2,3,3,1,g2,null
8,false,154,3,3,3,1,c2,null
8,false,155,0,3,3,1,g2,null
8,false,155,1,3,3,1,c2,null
8,false,155,2,3,3,1,c1,null
8,false,155,3,3,3,1,g1,null
8,false,156,0,3,3,1,c1,null
8,false,156,1,3,3,1,c2,null
8,false,156,2,3,3,1,g1,null
8,false,156,3,3,3,1,g2,null
8,false,157,0,3,3,1,c1,null
8,false,157,1,3,3,1,g2,null
8,false,157,2,3,3,1,g1,null
8,false,157,3,3,3,1,c2,null
8,false,158,0,3,3,1,g2,null
8,false,158,1,3,3,1,c1,null
8,false,158,2,3,3,1,g1,null
8,false,158,3,3,3,1,c2,null
8,false,159,0,3,3,1,g1,null
8,false,159,1,3,3,1,c2,null
8,false,159,2,3,3,1,g2,null
